FARMA SALUD                   ;;;;Informe Emitido por:;;;;;;;
SOC.FARMA CRUCES SALDAÑO                ;;;;  6 NICOLAS              Supervisor;;;;;;;
FARMACIA Rut:76.383.674-6;;;;Fecha 06-09-2026 Hrs. 15:41:40;;;;;;;
COLON 222                          ;;;;;;;;;;;
442888351;;;;;;;;;;;
Maestro de productos ;;;;;;;;;;;
LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO
COSMETICA NACIONAL;;79988;4038033490020;MARKWINS PALETAS DE SOMBRA SURTIDA;3548;26.71;5350;0;0;0;Si
COSMETICA NACIONAL;;79989;19333470329;MARKWINS SET DE CEJAS;3779;39.87;6290;0;0;0;Si
COSMETICA NACIONAL;FRAGANCIA MASCULINA;79043;79043;MILLIONAIRE.DARK.BLUE. 95 ML;10075;16.69;13990;0;0;1;Si
COSMETICA NACIONAL;;79954;7804915009966;PAW PATROL ESR 4 ESMALTE + STICKS;2849;32.44;4490;0;0;0;Si
COSMETICA NACIONAL;;79998;7804915010306;PAW PATROL EST.2 SH.3 EN 1 350ML;3991;26.12;5990;0;0;0;Si
COSMETICA NACIONAL;FRAGANCIA MASCULINA;79056;79056;PIERO BUTTI AZZUR.COL/DES;5537;25.82;8290;0;0;0;Si
COSMETICA NACIONAL;;79055;79055;PIERO BUTTI EST.COL/DES S;5621;19.45;7990;0;0;0;Si
COSMETICA NACIONAL;;79066;79066;PINO FRESH COL.MEN 100ML;3773;11.14;4990;0;0;0;Si
COSMETICA NACIONAL;;79943;7804614181109;PINO.FRESH.200ML+COL.50ML;5575;27.37;8450;0;0;2;Si
COSMETICA NACIONAL;;79927;2011;PINO.FRESH.COL.MEN.50ML;3352;25.43;4990;0;0;0;Si
COSMETICA NACIONAL;;79940;7804614180621;PINO.FRESH.DEODORAN.160ML;1672;25.33;2490;0;0;0;Si
COSMETICA NACIONAL;;79952;7804915010252;PJMASKS EST SH+ ESPONJA CATBOY;3151;33.08;4990;0;0;0;Si
COSMETICA NACIONAL;;79997;7804915010269;PJMASKS EST.SH CATBOY + SH GECKO;3404;30.59;5290;0;0;0;Si
COSMETICA NACIONAL;;79929;2023;PROSABEL.QUITAESMALTE.50;354;40.06;590;0;0;0;Si
COSMETICA NACIONAL;;79011;79011;R.FLANO.A.SHAVE.50ML;1924;74.27;3990;0;0;2;Si
COSMETICA NACIONAL;;79012;79012;R.FLANO.COLONIA.50 ML;3773;26.73;5690;0;0;1;Si
COSMETICA NACIONAL;;79023;79023;R.FLANO.EST.LOC+A.SHAVE50;6546;24.39;9690;0;0;0;Si
COSMETICA NACIONAL;;79024;79024;R.FLANO.EST.LOC.+DES160ML;6294;26.17;9450;0;0;1;Si
COSMETICA NACIONAL;;79026;79026;R.FLANO.PERF.100ML.MUJER;2513;26.74;3790;0;0;0;Si
COSMETICA NACIONAL;;79068;79068;RAYBON EST.COL.50ML/AFTER;3521;26.25;5290;0;0;0;Si
COSMETICA NACIONAL;;79067;79067;RODRIGO FLANO COL.SP 100M;4697;25.06;6990;0;0;3;Si
COSMETICA NACIONAL;HOJAS/MAQ.DE AFEITAR;79930;7591066711014;SCHICK XTREME 3 HAWAIIAN;466;82.09;990;0;0;13;Si
COSMETICA NACIONAL;;79916;8413144520488;SECRET FRESH EDT 100ML;8990;26.1;13490;0;0;0;Si
COSMETICA NACIONAL;;79915;8413144541124;SECRET MY SECRET EDT 100ML;8990;26.1;13490;0;0;0;Si
COSMETICA NACIONAL;;79932;12466;SEDUC B EDTSP50+SF.BALM50;9140;27.71;13890;0;0;0;Si
COSMETICA NACIONAL;;79994;663350080971;SPIDERMAN EDT 100ML;5876;26.76;8990;0;0;0;Si
COSMETICA NACIONAL;JABONES ADULTOS;79925;2009;TRIAN.JBN.GLIC.AFRECHO;1246;47.7;2190;0;0;4;Si
COSMETICA NACIONAL;JABONES ADULTOS;79926;2010;TRIAN.JBN.GLICERINA.70GR;748;33.85;1190;0;0;0;Si
COSMETICA NACIONAL;;79064;79064;U.CARE CR 600 ML SURTIDOS;1807;40.22;2790;0;0;-4;Si
COSMETICA NACIONAL;;79948;7804603539959;XGO GEL 400GR;832;40.39;1390;0;0;0;Si
COSMETICA NACIONAL;;79947;7804603539973;XGO GEL 400GR EXTRA FUERTE;832;40.39;1390;0;0;0;Si
COSMETICA NACIONAL 2;;143123;8411061919354; AB GOLDEN SECRET MEN 100 ML + BALSAMO AF;12521;26.11;18790;0;0;0;Si
COSMETICA NACIONAL 2;;143241;19333105627; MASCARA PESTAÑA VARIAS;702;18.51;990;0;0;0;Si
COSMETICA NACIONAL 2;;143816;143816;100 BEAUTY ESMALTE UÑA;733;26.11;1100;0;0;0;Si
COSMETICA NACIONAL 2;;143941;8411061865460;212 SEXY EDP.60SP;48456;26.41;72890;0;0;0;Si
COSMETICA NACIONAL 2;;143936;8411061043844;212 VIP BLACK 100 ML;74369;40.31;111550;0;0;0;Si
COSMETICA NACIONAL 2;;143937;8411061869406;212 VIP BLACK 50 ML;46464;19.35;65990;0;0;0;Si
COSMETICA NACIONAL 2;;143461;8411061021682;212 VIP BLACK EDP 100 ML +SG;51111;26.09;76690;0;0;0;Si
COSMETICA NACIONAL 2;;143462;8411061870518;212 VIP BLACK EDP 200 ML;89615;26.03;134400;0;0;0;Si
COSMETICA NACIONAL 2;;143460;8411061711767;212 VIP EDP 80 ML;74369;12.98;99990;0;0;0;Si
COSMETICA NACIONAL 2;;143935;8411061878668;212 VIP EDP NS 125 ML;77002;26.05;115500;0;0;0;Si
COSMETICA NACIONAL 2;;143459;8411061782347;212 VIP MEN EDT 200 ML;63061;26.05;94590;0;0;0;Si
COSMETICA NACIONAL 2;;143934;8411061869253;212 VIP MEN EDT 50 ML;44472;26.04;66700;0;0;0;Si
COSMETICA NACIONAL 2;;143938;8411061838778;212 VIP ROSÉ 125 ML;77002;26.04;115490;0;0;0;Si
COSMETICA NACIONAL 2;;143933;7804915527194;2ESM+PALETA SOMBRA +GLOSS+LIP BALM ARIEL;3760;33.87;5990;0;0;0;Si
COSMETICA NACIONAL 2;;143932;7804915527163;3 ESM +PALETA SOMBRA+PALETA GLOSS MINNIE;6128;26.16;9200;0;0;0;Si
COSMETICA NACIONAL 2;;143878;7804915525121;3 ESMALTES + 2LIP+P.GLOSS+ 2 STICKERS;6128;26.02;9190;0;0;0;Si
COSMETICA NACIONAL 2;;143340;3360370512044;A ANAIS MUJER EDT 30 ML;22605;26.02;33900;32490;0;0;Si
COSMETICA NACIONAL 2;;143140;8411061820209;AB BLUE SED RADIANT EDT 100 ML;9447;33.34;14990;0;0;0;Si
COSMETICA NACIONAL 2;;143099;8411061911099;AB BLUE SED W MIAMI 80 ML;8935;31.58;13990;0;0;0;Si
COSMETICA NACIONAL 2;;143260;8411061006276;AB BLUE SED.WM.EDT 50ML + DESSP;10615;41.85;18990;0;0;0;Si
COSMETICA NACIONAL 2;;143582;8411061982617;AB BLUE SEDUCTION DAMA 50 ML;11943;33.62;18990;19990;0;0;Si
COSMETICA NACIONAL 2;;143779;8411061957721;AB BLUE SEDUCTION MEN 30 ML;4117;22.55;5990;5990;0;0;Si
COSMETICA NACIONAL 2;;143101;8411061919231;AB BLUE SUDUCTION W.  80 ML + BL75 ML;12599;26.06;18900;0;0;0;Si
COSMETICA NACIONAL 2;;143287;8411061982105;AB BSW EDT 80 ML VASP;16590;28.91;25450;0;0;0;Si
COSMETICA NACIONAL 2;;143100;8411061980347;AB EST BLUE 50 ML + DEO 150;10504;19.92;14990;0;0;0;Si
COSMETICA NACIONAL 2;;143290;8411061979853;AB EST. MEDITERRANEO 100 ML + A/B;12521;30.27;18790;0;0;0;Si
COSMETICA NACIONAL 2;;143411;8411061007747;AB GOLDEN SECRET SEC. 50 ML + DEP 150;10523;26.09;15790;0;0;0;Si
COSMETICA NACIONAL 2;;143141;8411061722800;AB GOLDEN SECRET X 30 ML;6296;26.13;9450;0;0;0;Si
COSMETICA NACIONAL 2;;143330;8410225545576;AB GOTAS DE COLOR 50 ML + VAPO 10 ML;14598;26.59;21990;11990;0;1;Si
COSMETICA NACIONAL 2;;143142;8411061948903;AB HER GOLDEN SECRET  50 ML;11680;17.63;16350;0;0;0;Si
COSMETICA NACIONAL 2;;143329;8411061979532;AB HER GOLDEN SECRET 50 ML + DEO SP;13109;26.22;19690;0;0;0;Si
COSMETICA NACIONAL 2;;143702;8411061920237;AB HER GOLDEN SECRET MUJER  80 ML + DEO 150;16386;26.11;24590;0;0;0;Si
COSMETICA NACIONAL 2;;143792;8411061971864;AB HER SECRET  DESIRE X 30 ML;2390;110.61;5990;0;0;0;Si
COSMETICA NACIONAL 2;;143531;8411061944653;AB HER SECRET DESIRE 80 ML;11680;26.27;17550;0;0;0;Si
COSMETICA NACIONAL 2;;143452;8411061971789;AB HER SECRET DESIRE WOM 80 ML +BAL LABIAL;15800;26.05;23700;0;0;0;Si
COSMETICA NACIONAL 2;;143143;8411061860441;AB HER SECRET TEMPTATION 50 ML;10750;25;15990;0;0;0;Si
COSMETICA NACIONAL 2;;143328;8411061979570;AB HER SECRET TEMPTATION 50 ML + C.CUERPO 75ML;13376;25.59;19990;0;0;0;Si
COSMETICA NACIONAL 2;;143410;8411061007723;AB HER SECRET TEMPTATION 50 ML+ DEO 150 ML;11680;26.55;17590;0;0;0;Si
COSMETICA NACIONAL 2;;143488;8411061979648;AB HER SECRET TEMPTATION 80 ML + BLOTION;14202;26.33;21350;0;0;0;Si
COSMETICA NACIONAL 2;;143327;8411061956717;AB HER SECRET TEMPTATION 80 ML + DEO SP;12521;33.49;19890;0;0;0;Si
COSMETICA NACIONAL 2;;143782;8411061944776;AB HER SECRET TEMPTATION X 30 ML;2580;95.1;5990;5990;0;0;Si
COSMETICA NACIONAL 2;;143872;8411061972441;AB ICON EDT (EDT 50ML + AFT B 75 ML);16722;25.58;24990;0;0;0;Si
COSMETICA NACIONAL 2;;143146;7807706295968;AB KING ABSOLUTE 50 ML;9448;26.3;14200;0;0;0;Si
COSMETICA NACIONAL 2;;143145;8411061819685;AB KING OF SEDUCCION 200ML;22588;19.01;31990;0;0;0;Si
COSMETICA NACIONAL 2;;143377;8411061979938;AB KING OF SEDUCT ABS 100 ML + DEO SP;15042;17.26;20990;0;0;0;Si
COSMETICA NACIONAL 2;;143144;8411061784280;AB KING OF SEDUCTION 50 ML;11943;40.65;19990;0;0;0;Si
COSMETICA NACIONAL 2;;143124;8411061862933;AB KING OF SEDUCTION ABSOLUTE 100 ML C/ CAJA;15042;26.2;22590;0;0;0;Si
COSMETICA NACIONAL 2;;143868;603112;AB KING.SEDUC.EDT.100ML+DEO;14022;25.19;20890;0;0;0;Si
COSMETICA NACIONAL 2;;143867;8411061034972;AB MUJER EDP 100 ML THE ICON;21501;26.59;32390;0;0;1;Si
COSMETICA NACIONAL 2;;143866;8411061034989;AB MUJER EDP 50 ML THE ICON;16033;41.46;26990;0;0;1;Si
COSMETICA NACIONAL 2;;143618;8411061036785;AB MUJER EST BLUE SED 80 ML + DEO SP;16722;25.58;24990;0;0;0;Si
COSMETICA NACIONAL 2;;143288;8411061945568;AB POWER OF SED 200 ML;23229;17.9;32590;0;0;0;Si
COSMETICA NACIONAL 2;;143478;8411061979945;AB POWER OF SED100 ML +AF SHAVE 75 ML;16386;26.11;24590;0;0;0;Si
COSMETICA NACIONAL 2;;143378;8411061917480;AB POWER OF SEDUCTION 100 ML + DEO SP;14201;17.7;19890;0;0;0;Si
COSMETICA NACIONAL 2;;143828;8411061007839;AB POWER SEDUCTION  HOMME 50 ML + DEO 150;11680;25.83;17490;0;0;0;Si
COSMETICA NACIONAL 2;;143827;8411061971888;AB POWER SEDUCTION HOMME 30 ML;2390;60.81;5990;0;0;0;Si
COSMETICA NACIONAL 2;;143781;8411061011195;AB QUEEN OF SEDUCTION LIVELY MUSE X 80 ML;14890;26.14;22350;0;0;0;Si
COSMETICA NACIONAL 2;;143783;8411061957790;AB QUEEN OF SEDUCTION X 30 ML;2580;95.1;5990;5990;0;0;Si
COSMETICA NACIONAL 2;;143253;8411061920510;AB SECRET TEMPTATION 200 ML;19310;25.99;28950;0;0;0;Si
COSMETICA NACIONAL 2;;143139;8411061911181;AB SED IN BLACK MIAMI X 80 ML;9447;33.34;14990;0;0;0;Si
COSMETICA NACIONAL 2;;143780;8411061957868;AB TEMPTATION MEN 30 ML;4855;3.68;5990;5990;0;0;Si
COSMETICA NACIONAL 2;;143624;8411061944615;AB THE GOLDEN SECRET DEEP CONFIDENCE EDT 100 ML;18403;25.98;27590;0;0;0;Si
COSMETICA NACIONAL 2;;143580;8411061920305;AB THE GOLDEN SECRET EDT 100 ML + DEO SP;19243;26.16;28890;0;0;0;Si
COSMETICA NACIONAL 2;;143125;8411061791691;AB THE GOLDEN SECRET MEN 200 ML;15960;26.31;23990;0;0;0;Si
COSMETICA NACIONAL 2;;143873;8411061035023;AB THE ICON FEM (EDP50ML + BODY 75ML);15688;26.15;23550;0;0;0;Si
COSMETICA NACIONAL 2;;143482;8411061971857;AB THE ICON MEN EDT 100 ML;21764;15.8;29990;0;0;0;Si
COSMETICA NACIONAL 2;;143630;3614223936939;ADIDAS EDT 100 ML CHAMPIONS EDITION;5462;26.16;8200;0;0;0;Si
COSMETICA NACIONAL 2;;143634;3607345397344;ADIDAS EDT 100 ML DYNAMIC PULSE;6378;26.35;9590;0;0;0;Si
COSMETICA NACIONAL 2;;143632;3607345397542;ADIDAS EDT 100 ML PURE GAME;6378;26.35;9590;0;0;0;Si
COSMETICA NACIONAL 2;;143631;3607345397597;ADIDAS EDT 100 ML TEAM FORCE;5462;26.16;8200;0;0;0;Si
COSMETICA NACIONAL 2;;143849;8410190619302;ADOLFO DOMINGUEZ PERF. AGUABAMBU VARON 120 ML;21831;15.44;29990;0;0;0;Si
COSMETICA NACIONAL 2;;143995;8032825293222;ADVENGERS PAÑU.DESCH.6;790;28.9;1200;0;0;0;Si
COSMETICA NACIONAL 2;;143098;8411061949597;AGUA BRAVA AZUL 100 ML;10840;26.28;16290;0;0;0;Si
COSMETICA NACIONAL 2;;143761;8411061011119;AGUA BRAVA AZUL 50 ML + DES SPRAY 150 ML;7555;62.28;14590;0;0;0;Si
COSMETICA NACIONAL 2;;143046;7804659890301;ALCOHOL GEL 1 LITRO VAL/DOS TRESSA;3850;30.74;5990;0;0;0;Si
COSMETICA NACIONAL 2;;143248;8436581940787;ALEJANDRO SANZ MI ACORDE EDT  W 100 ML +B/LOT;13060;27.04;19650;0;0;0;Si
COSMETICA NACIONAL 2;;143705;3614273589239;AMOR AMOR  MUJER EDT ESTUCHE 100 ML + 30 ML;50000;26.03;74990;0;0;0;Si
COSMETICA NACIONAL 2;;143477;3360374533205;ANAIS ANAIS 100 ML;28100;26.17;42190;0;0;0;Si
COSMETICA NACIONAL 2;;143704;3614273589208;ANAIS ANAIS MUJER EST EDT 100 ML + 2 BODY LOTION 50 ML;45798;26.04;68690;0;0;0;Si
COSMETICA NACIONAL 2;;143289;8411061011058;AQU QRN EST EDT 100 ML VAP + DEO;12521;21.24;15990;0;0;0;Si
COSMETICA NACIONAL 2;;143893;7804916000177;ARENS CR SOFTCREAM 500 ML TRIPLE ACCION;2344;35.87;3790;0;0;1;Si
COSMETICA NACIONAL 2;;143892;7804916000184;ARENS CR SOFTCREAM 500 ML ULTRA HIDRATANTE;2344;35.87;3790;0;0;1;Si
COSMETICA NACIONAL 2;;143332;8410225545330;ARP  LOVE LOVE LOVE 30 ML;3925;38.95;6490;0;0;0;Si
COSMETICA NACIONAL 2;;143193;7807761896896;ARP .EDT.FLO-BES-GOT30X3;9950;26.26;14950;19990;0;0;Si
COSMETICA NACIONAL 2;;143284;8410225547167;ARP BESO EDT 50 ML + REGALO;12521;44.42;17550;16990;0;0;Si
COSMETICA NACIONAL 2;;143474;8410225548195;ARP BESO EDT 50 ML + REGALO;12187;27.5;18490;0;0;0;Si
COSMETICA NACIONAL 2;;143837;8410225553106;ARP CORAZ.EDT50 + LIPBALM;11509;28.43;17590;0;0;0;Si
COSMETICA NACIONAL 2;;143869;603100;ARP EST.SHAKI.50+/LOT.100CC;10840;20.08;15490;0;0;0;Si
COSMETICA NACIONAL 2;;143623;8410225551133;ARP FLOR COL 50 ML + VAPORIZADOR 25 ML;13865;26;20790;0;0;0;Si
COSMETICA NACIONAL 2;;143285;8410225548140;ARP FLOR EDT 50 ML +2 GWPS;11812;41.5;19890;0;0;0;Si
COSMETICA NACIONAL 2;;143137;8410225543718;ARP GOTAS DE COLOR 50 ML;14598;18.53;20590;0;0;0;Si
COSMETICA NACIONAL 2;;143622;8410225551140;ARP GOTAS DE COLOR COL 50 ML + VAPORIZADOR 25 ML;13865;26;20790;0;0;0;Si
COSMETICA NACIONAL 2;;143286;8410225548218;ARP GOTAS EST EDT 50 ML VP+ LIPBALM;14834;9.28;19290;0;0;0;Si
COSMETICA NACIONAL 2;;143136;8410225543947;ARP HAPPY SMILE COLOR EDT 100 ML;9448;26.3;14200;0;0;0;Si
COSMETICA NACIONAL 2;;143784;8410225546801;ARP LOOK EDT VAP 80 ML;14530;38.75;23990;0;0;0;Si
COSMETICA NACIONAL 2;;143832;8410225553021;ARP LOOK EDT100+ LIP BALM;13541;27.78;20590;0;0;0;Si
COSMETICA NACIONAL 2;;143138;8410225533108;ARP LOVE DIAMONDS EDT 80 ML;12599;26.06;18900;0;0;0;Si
COSMETICA NACIONAL 2;;143563;8410225545279;ARP LOVE GLAM LOVE X 30 ML;3590;51.92;6490;0;0;0;Si
COSMETICA NACIONAL 2;;143811;8410225547914;ARP LOVE LOVE LOVE X 30 ML;3590;51.92;6490;0;0;0;Si
COSMETICA NACIONAL 2;;143273;8410225545552;ARP REBEL.EDT 50ML + ESM+LIMA;10750;26.56;16190;14990;0;0;Si
COSMETICA NACIONAL 2;;143564;8410225545309;ARP REBELDE LOVE X30 ML;3590;51.92;6490;0;0;0;Si
COSMETICA NACIONAL 2;;143331;8410225545545;ARP REVELDE LOVE 80 ML + ESMALTE+LIP GLOSS;12521;17.79;17550;0;0;0;Si
COSMETICA NACIONAL 2;;143333;8410225546474;ARP WOW GIRL 30 ML;3185;71.23;6490;5990;0;0;Si
COSMETICA NACIONAL 2;;143489;8410225546498;ARP WOW GIRL COSMIC 80 ML;10672;25.91;15990;14990;0;0;Si
COSMETICA NACIONAL 2;;143252;8410225546368;ARP. FLOR 50 ML + LIPGLOSS;14431;12.33;19290;0;0;0;Si
COSMETICA NACIONAL 2;;143258;8410225544135;ARP.RE. LOVE 50 ML +BDY50;10750;26.56;16190;14990;0;0;Si
COSMETICA NACIONAL 2;;143904;7804603532745;ARROW  EST EDP 50 ML+ ESP AFEITAR 100 ML LEGEND;5033;47.16;7490;0;0;0;Si
COSMETICA NACIONAL 2;;143020;7804603534206;ARROW ATRACTION EST EDP 50 ML +AFTER SHAVE 100 ML;4529;33.41;6790;0;0;0;Si
COSMETICA NACIONAL 2;;143903;7804603531700;ARROW EST EDP 50 ML + DEO SPRAY 160 ML LEGEND;4529;19.34;6790;5990;0;0;Si
COSMETICA NACIONAL 2;;143886;7804603532806;ARROW MUJER EDT EDP 50 ML + CR 75 ML  MOMENT NIGHT;4529;18.11;5990;0;0;0;Si
COSMETICA NACIONAL 2;;143887;7804603532264;ARROW MUJER EST EDP 50 ML +CR 75 ML SEXY MOMENT;4262;18.1;5990;0;0;1;Si
COSMETICA NACIONAL 2;;143885;7804603531533;ARROW MUJER EST EDP 50ML + CR 75 ML MOMENT;3017;38.99;4990;5990;0;0;Si
COSMETICA NACIONAL 2;;143019;7804603530680;ARROW POUR HOME EDP 50MLDEO SPRAY 160 ML;5033;31.65;7490;0;0;0;Si
COSMETICA NACIONAL 2;;143148;7804603532530;ARRROW SPORT EDP 50 ML DEO SPRAY 160 ML;5033;31.65;7490;0;0;0;Si
COSMETICA NACIONAL 2;;143404;7809601116089;AUDIFONO GAMER FIDDLER RETROILUMINADO LUCES RGB;11529;26.1;17300;0;0;0;Si
COSMETICA NACIONAL 2;;143403;400006930927;AUDIFONOS OREJA DE GATO CON LUCES;4569;46.95;7990;0;0;0;Si
COSMETICA NACIONAL 2;;143952;7804915527040;AVENGERS EST SH 3EN1 300 ML+ ESPONJA X 2PROD;3760;27.17;5690;0;0;0;Si
COSMETICA NACIONAL 2;;143280;3351500981700;AZZARO HOM.EDT. VAP.30 ML;14490;33.33;22990;29990;0;0;Si
COSMETICA NACIONAL 2;;143604;3351500980802;AZZARO MEN 50 ML;22605;17.66;31650;19390;0;0;Si
COSMETICA NACIONAL 2;;143513;3351500980406;AZZARO MEN EDT 100 ML;30168;26.04;45250;57990;0;0;Si
COSMETICA NACIONAL 2;;143307;3351500016488;AZZARO MEN EDT 100 ML NIGHT TIME;18067;17.63;25290;0;0;0;Si
COSMETICA NACIONAL 2;;143479;3351500005024;AZZARO MEN EST EDT 100 ML + DEO SP150 ML WANTED;41933;26.05;62900;0;0;0;Si
COSMETICA NACIONAL 2;;143603;3351500004560;AZZARO MEN NOIR 100 ML;29327;26.05;43990;0;0;0;Si
COSMETICA NACIONAL 2;;143620;719346255745;B SPEARS  MUJER EDT 100 ML +SH GEL+ BL MIDNIGHT;25126;26.05;37690;0;0;0;Si
COSMETICA NACIONAL 2;;143709;719346567442;B SPEARS MUJER EDP 100 ML CIRCUS FANTASY;17563;24.35;25990;0;0;1;Si
COSMETICA NACIONAL 2;;143711;719346094665;B SPEARS MUJER EDP 100 ML MIDNIGHT FANTASY;22605;26.02;33900;0;0;0;Si
COSMETICA NACIONAL 2;;143710;719346233408;B SPEARS MUJER EDT 100 ML PREROGATIVE;20084;25.48;29990;0;0;0;Si
COSMETICA NACIONAL 2;;143532;719346552875;B SPERARS MUJER 100 ML HIDDEN FANTASY;16722;25.58;24990;0;0;0;Si
COSMETICA NACIONAL 2;;143235;7805633018612;B100 BROCHA X5;4200;26.05;6300;7990;0;0;Si
COSMETICA NACIONAL 2;;143807;7805633017615;B100 GORGEOUS CR MANOS X3;2558;26.48;3850;3990;0;0;Si
COSMETICA NACIONAL 2;;143806;7805633017790;B100 HEART SHW100+COL+ESP;2558;26.48;3850;3990;0;0;Si
COSMETICA NACIONAL 2;;143810;7805633017561;B100 HEARTS LOC 55ML+SHW55 ML;2558;26.48;3850;3990;0;0;Si
COSMETICA NACIONAL 2;;143809;7805633017585;B100 ROMAN.SHW100+CR50+CR;3199;26.09;4800;5990;0;0;Si
COSMETICA NACIONAL 2;;143808;7805633017608;B100 TROPICAL CR MANOX3;2323;44.34;3990;3990;0;0;Si
COSMETICA NACIONAL 2;;143202;7805633017806;B100 TROPICALS SHW100X4;2300;27.51;3490;4990;0;0;Si
COSMETICA NACIONAL 2;;143269;7804915011327;BABY SHARK SH 3EN 1 350 ML;2560;44.43;4400;0;0;0;Si
COSMETICA NACIONAL 2;;143799;7804915525206;BARB.ESM+P.BRI+BAL+STIK+C;4230;54.76;7790;0;0;0;Si
COSMETICA NACIONAL 2;;143292;51009009341;BARBASOL SH.CREAM 283GR ORIGINAL;2347;28.54;3590;0;0;0;Si
COSMETICA NACIONAL 2;;143304;51009009600;BARBASOL SH.CREAM 283GR.SENSITIVE;2347;28.54;3590;0;0;0;Si
COSMETICA NACIONAL 2;;143296;4895184026627;BARBIE MAQ.JEWEL MAKE UP SET;1955;26.8;2950;0;0;0;Si
COSMETICA NACIONAL 2;;143102;7804945056336;BELLIKISS COL 1 LT;3516;20.38;4990;0;0;2;Si
COSMETICA NACIONAL 2;;143697;8433982011276;BENETTON MAN EDT 100 ML COLORS BLUE;15117;26.13;22690;0;0;0;Si
COSMETICA NACIONAL 2;;143696;8433982013201;BENETTON MEN EDT 100 COLORS BLACK;15546;26.22;23350;0;0;0;Si
COSMETICA NACIONAL 2;;143379;8433982014604;BENETTON MEN EST EDT 100 ML + DEO SP  COLORS MAN BLUE;13361;25.73;19990;0;0;0;Si
COSMETICA NACIONAL 2;;143826;8433982012419;BENETTON MUJER EDT EDT 80 ML+ B LOTION 75 ML PINK;15042;26.2;22590;0;0;0;Si
COSMETICA NACIONAL 2;;143778;3614221120804;BEYONCE EDC HEAT KISSES SPRAY FCO X 100 ML;16785;25.11;24990;0;0;0;Si
COSMETICA NACIONAL 2;;143707;3607340302565;BEYONCE MUJER  EDT 100 ML HEAT RUSH;15450;28.77;22990;0;0;0;Si
COSMETICA NACIONAL 2;;143690;3605972386021;BIG PONY N2 100 ML MUJER;32570;19.95;46490;0;0;0;Si
COSMETICA NACIONAL 2;;143846;6001159111719;BIO OIL ACEITE 125 ML;7510;44.23;12890;15290;0;0;Si
COSMETICA NACIONAL 2;;143847;6001159129356;BIO- OIL LOC COSP X 175 ML;5130;25.97;7690;0;0;0;Si
COSMETICA NACIONAL 2;;143817;6001159118572;BIO-OIL GEL P/SECA 200 ML;7319;26.18;10990;13390;0;0;Si
COSMETICA NACIONAL 2;;143022;8433982012341;BNT COLORS PINK ESTEDT 50ML DEO 150 ML;9753;26.57;14690;0;0;0;Si
COSMETICA NACIONAL 2;;143023;8433982014673;BNT COLORS PURPLE ESTEDT 50 ML BL 75 ML;9753;26.57;14690;0;0;0;Si
COSMETICA NACIONAL 2;;143374;7804915011303;BOB ESPONJA JABON 300 ML;1952;37.33;3190;0;0;3;Si
COSMETICA NACIONAL 2;;143738;849525105827;BODY LUXURIES EST SERUM VIT C + ROLLER;8515;20.2;9990;0;0;0;Si
COSMETICA NACIONAL 2;;143736;849525119442;BODY LUXURIES SET DE CR DE MANOS 7 UN AROMATERAPIA;8395;26.03;12590;0;0;0;Si
COSMETICA NACIONAL 2;;143391;8411114080963;BODY SPIDERM  COLONIA 175  ML;2593;39.03;4290;5790;0;1;Si
COSMETICA NACIONAL 2;;143392;8411114083810;BODY UNICORN 200 ML;2935;27.41;4450;0;0;0;Si
COSMETICA NACIONAL 2;;143308;737052130934;BOSS MEN EDT 100 ML HUGO XY;33529;26.04;50290;0;0;0;Si
COSMETICA NACIONAL 2;;143708;737052238128;BOSS MUJER ORANGE EDT 75 ML;34874;17.71;48850;0;0;0;Si
COSMETICA NACIONAL 2;;143190;719346065382;BP FANTASY 30 ML;12521;26.11;18790;0;0;0;Si
COSMETICA NACIONAL 2;;143295;7502221187506;BRUT COL.100ML SPORT FORCE;6399;31.19;9990;10390;0;0;Si
COSMETICA NACIONAL 2;;143294;7502221187025;BRUT COL.10ML DEEP BLUE;7029;19.43;9990;10590;0;1;Si
COSMETICA NACIONAL 2;;143954;7502221184406;BRUT COL.CLASSIC  50;4865;20.74;6990;0;0;0;Si
COSMETICA NACIONAL 2;;143955;7502221187773;BRUT COLONIA EXTREME ENERGY 100 ML;7074;20.72;9990;0;0;1;Si
COSMETICA NACIONAL 2;;143856;7502221187780;BRUT DES.SP.AP. EXTREME ENERGY 150ML;1386;76.94;2990;0;0;0;Si
COSMETICA NACIONAL 2;;143855;7502221187575;BRUT DES.SP.AP150ML DEEP BLUE;2260;27.45;3390;0;0;0;Si
COSMETICA NACIONAL 2;;143014;7502221188435;BRUT EST CLASSIC AF SH 100 ML + ESPUMA AF;6300;26.58;9490;0;0;0;Si
COSMETICA NACIONAL 2;;143012;7502221188411;BRUT EST CLASSIC COL 100 ML +  JBN CORP;6294;26.7;9490;0;0;0;Si
COSMETICA NACIONAL 2;;143011;7502221188428;BRUT EST CLASSIC COL 100 ML + CR CORPORAL;6294;26.7;9490;0;0;0;Si
COSMETICA NACIONAL 2;;143013;7804945029729;BRUT EST CLASSIC COL 100 ML + DEO  SP 208 ML;8394;30.04;12990;0;0;0;Si
COSMETICA NACIONAL 2;DESODORANTES CORPORALES;143990;500065;BRUT.DES.SP.208ML.CLASSIC;1672;30.17;2590;0;0;0;Si
